node: 0, parent: -1, adj: [141730, 21454]
node: 9984, parent: 28291, adj: [172028, 28291]
node: 172028, parent: 9984, adj: [173588, 9984]
node: 173588, parent: 172028, adj: [109983, 172028]
node: 109983, parent: 173588, adj: [152485, 173588]
node: 152485, parent: 109983, adj: [187127, 109983]
node: 187127, parent: 152485, adj: [110894, 152485]
node: 110894, parent: 187127, adj: [125349, 187127]
node: 125349, parent: 110894, adj: [88484, 110894]
node: 88484, parent: 125349, adj: [139668, 125349]
node: 139668, parent: 88484, adj: [184502, 88484]
node: 184502, parent: 139668, adj: [37975, 139668]
node: 37975, parent: 184502, adj: [127106, 184502]
node: 127106, parent: 37975, adj: [153068, 37975]
node: 153068, parent: 127106, adj: [108053, 127106]
node: 108053, parent: 153068, adj: [175638, 153068]
node: 175638, parent: 108053, adj: [173392, 108053]
node: 173392, parent: 175638, adj: [189772, 175638]
node: 189772, parent: 173392, adj: [194860, 173392]
node: 194860, parent: 189772, adj: [1105, 189772]
node: 1105, parent: 194860, adj: [156531, 194860]
node: 156531, parent: 1105, adj: [28307, 1105]
node: 28307, parent: 156531, adj: [119928, 156531]
node: 119928, parent: 28307, adj: [119091, 28307]
node: 119091, parent: 119928, adj: [83917, 119928]
node: 83917, parent: 119091, adj: [142845, 119091]
node: 142845, parent: 83917, adj: [75159, 83917]
node: 75159, parent: 142845, adj: [13359, 142845]
node: 13359, parent: 75159, adj: [65848, 75159]
node: 65848, parent: 13359, adj: [58347, 13359]
node: 58347, parent: 65848, adj: [63330, 65848]
node: 63330, parent: 58347, adj: [57854, 58347]
node: 57854, parent: 63330, adj: [88623, 63330]
node: 88623, parent: 57854, adj: [131138, 57854]
node: 131138, parent: 88623, adj: [137487, 88623]
node: 137487, parent: 131138, adj: [21482, 131138]
node: 21482, parent: 137487, adj: [196299, 137487]
node: 196299, parent: 21482, adj: [158373, 21482]
node: 158373, parent: 196299, adj: [186828, 196299]
node: 186828, parent: 158373, adj: [73943, 158373]
node: 73943, parent: 186828, adj: [74328, 186828]
node: 74328, parent: 73943, adj: [13085, 73943]
node: 13085, parent: 74328, adj: [186034, 74328]
node: 186034, parent: 13085, adj: [9746, 13085]
node: 9746, parent: 186034, adj: [108908, 186034]
node: 108908, parent: 9746, adj: [120938, 9746]
node: 120938, parent: 108908, adj: [175253, 108908]
node: 175253, parent: 120938, adj: [83344, 120938]
node: 83344, parent: 175253, adj: [110654, 175253]
node: 110654, parent: 83344, adj: [96333, 83344]
node: 96333, parent: 110654, adj: [149729, 110654]
node: 149729, parent: 96333, adj: [66753, 96333]
node: 66753, parent: 149729, adj: [133278, 149729]
node: 133278, parent: 66753, adj: [53915, 66753]
node: 53915, parent: 133278, adj: [885, 133278]
node: 885, parent: 53915, adj: [149217, 53915]
node: 149217, parent: 885, adj: [81165, 885]
node: 81165, parent: 149217, adj: [13843, 149217]
node: 13843, parent: 81165, adj: [191493, 81165]
node: 191493, parent: 13843, adj: [78501, 13843]
node: 78501, parent: 191493, adj: [170072, 191493]
node: 170072, parent: 78501, adj: [43395, 78501]
node: 43395, parent: 170072, adj: [154592, 170072]
node: 154592, parent: 43395, adj: [107722, 43395]
node: 107722, parent: 154592, adj: [2760, 154592]
node: 2760, parent: 107722, adj: [111833, 107722]
node: 111833, parent: 2760, adj: [169416, 2760]
node: 169416, parent: 111833, adj: [137512, 111833]
node: 137512, parent: 169416, adj: [166408, 169416]
node: 166408, parent: 137512, adj: [167881, 137512]
node: 167881, parent: 166408, adj: [158692, 166408]
node: 158692, parent: 167881, adj: [21934, 167881]
node: 21934, parent: 158692, adj: [194815, 158692]
node: 194815, parent: 21934, adj: [4347, 21934]
node: 4347, parent: 194815, adj: [100054, 194815]
node: 100054, parent: 4347, adj: [50482, 4347]
node: 50482, parent: 100054, adj: [54890, 100054]
node: 54890, parent: 50482, adj: [102519, 50482]
node: 102519, parent: 54890, adj: [43073, 54890]
node: 43073, parent: 102519, adj: [37068, 102519]
node: 37068, parent: 43073, adj: [34245, 43073]
node: 34245, parent: 37068, adj: [156248, 37068]
node: 156248, parent: 34245, adj: [137766, 34245]
node: 137766, parent: 156248, adj: [130656, 156248]
node: 130656, parent: 137766, adj: [71175, 137766]
node: 71175, parent: 130656, adj: [79442, 130656]
node: 79442, parent: 71175, adj: [177493, 71175]
node: 177493, parent: 79442, adj: [185885, 79442]
node: 185885, parent: 177493, adj: [117668, 177493]
node: 117668, parent: 185885, adj: [41982, 185885]
node: 41982, parent: 117668, adj: [157236, 117668]
node: 157236, parent: 41982, adj: [122839, 41982]
node: 122839, parent: 157236, adj: [122357, 157236]
node: 122357, parent: 122839, adj: [6803, 122839]
node: 6803, parent: 122357, adj: [175349, 122357]
node: 175349, parent: 6803, adj: [122823, 6803]
node: 122823, parent: 175349, adj: [100622, 175349]
node: 100622, parent: 122823, adj: [158624, 122823]
node: 158624, parent: 100622, adj: [124005, 100622]
node: 124005, parent: 158624, adj: [182672, 158624]
node: 182672, parent: 124005, adj: [193981, 124005]
node: 193981, parent: 182672, adj: [170651, 182672]
node: 170651, parent: 193981, adj: [38874, 193981]
node: 38874, parent: 170651, adj: [86501, 170651]
node: 86501, parent: 38874, adj: [85221, 38874]
node: 85221, parent: 86501, adj: [192833, 86501]
node: 192833, parent: 85221, adj: [37814, 85221]
node: 37814, parent: 192833, adj: [129247, 192833]
node: 129247, parent: 37814, adj: [130071, 37814]
node: 130071, parent: 129247, adj: [97908, 129247]
node: 97908, parent: 130071, adj: [3555, 130071]
node: 3555, parent: 97908, adj: [154737, 97908]
node: 154737, parent: 3555, adj: [62577, 3555]
node: 62577, parent: 154737, adj: [172800, 154737]
node: 172800, parent: 62577, adj: [122501, 62577]
node: 122501, parent: 172800, adj: [15285, 172800]
node: 15285, parent: 122501, adj: [63019, 122501]
node: 63019, parent: 15285, adj: [135057, 15285]
node: 135057, parent: 63019, adj: [198288, 63019]
node: 198288, parent: 135057, adj: [162436, 135057]
node: 162436, parent: 198288, adj: [132655, 198288]
node: 132655, parent: 162436, adj: [170640, 162436]
node: 170640, parent: 132655, adj: [96919, 132655]
node: 96919, parent: 170640, adj: [186502, 170640]
node: 186502, parent: 96919, adj: [45937, 96919]
node: 45937, parent: 186502, adj: [176381, 186502]
node: 176381, parent: 45937, adj: [17118, 45937]
node: 17118, parent: 176381, adj: [159876, 176381]
node: 159876, parent: 17118, adj: [96205, 17118]
node: 96205, parent: 159876, adj: [30684, 159876]
node: 30684, parent: 96205, adj: [62036, 96205]
node: 62036, parent: 30684, adj: [43866, 30684]
node: 43866, parent: 62036, adj: [177223, 62036]
node: 177223, parent: 43866, adj: [62335, 43866]
node: 62335, parent: 177223, adj: [77174, 177223]
node: 77174, parent: 62335, adj: [125066, 62335]
node: 125066, parent: 77174, adj: [95759, 77174]
node: 95759, parent: 125066, adj: [81896, 125066]
node: 81896, parent: 95759, adj: [85219, 95759]
node: 85219, parent: 81896, adj: [116045, 81896]
node: 116045, parent: 85219, adj: [179947, 85219]
node: 179947, parent: 116045, adj: [178297, 116045]
node: 178297, parent: 179947, adj: [152500, 179947]
node: 152500, parent: 178297, adj: [21521, 178297]
node: 21521, parent: 152500, adj: [135266, 152500]
node: 135266, parent: 21521, adj: [71488, 21521]
node: 71488, parent: 135266, adj: [56546, 135266]
node: 56546, parent: 71488, adj: [46484, 71488]
node: 46484, parent: 56546, adj: [142872, 56546]
node: 142872, parent: 46484, adj: [109594, 46484]
node: 109594, parent: 142872, adj: [195259, 142872]
node: 195259, parent: 109594, adj: [153401, 109594]
node: 153401, parent: 195259, adj: [96016, 195259]
node: 96016, parent: 153401, adj: [142637, 153401]
node: 142637, parent: 96016, adj: [25629, 96016]
node: 25629, parent: 142637, adj: [170164, 142637]
node: 170164, parent: 25629, adj: [27996, 25629]
node: 27996, parent: 170164, adj: [94379, 170164]
node: 94379, parent: 27996, adj: [174239, 27996]
node: 174239, parent: 94379, adj: [78140, 94379]
node: 78140, parent: 174239, adj: [83342, 174239]
node: 83342, parent: 78140, adj: [97987, 78140]
node: 97987, parent: 83342, adj: [89655, 83342]
node: 89655, parent: 97987, adj: [199302, 97987]
node: 199302, parent: 89655, adj: [161137, 89655]
node: 161137, parent: 199302, adj: [15228, 199302]
node: 15228, parent: 161137, adj: [171688, 161137]
node: 171688, parent: 15228, adj: [62934, 15228]
node: 62934, parent: 171688, adj: [94301, 171688]
node: 94301, parent: 62934, adj: [58812, 62934]
node: 58812, parent: 94301, adj: [5733, 94301]
node: 5733, parent: 58812, adj: [113134, 58812]
node: 113134, parent: 5733, adj: [65084, 5733]
node: 65084, parent: 113134, adj: [39753, 113134]
node: 39753, parent: 65084, adj: [11363, 65084]
node: 11363, parent: 39753, adj: [82778, 39753]
node: 82778, parent: 11363, adj: [81777, 11363]
node: 81777, parent: 82778, adj: [40806, 82778]
node: 40806, parent: 81777, adj: [17277, 81777]
node: 17277, parent: 40806, adj: [104166, 40806]
node: 104166, parent: 17277, adj: [31674, 17277]
node: 31674, parent: 104166, adj: [16986, 104166]
node: 16986, parent: 31674, adj: [156482, 31674]
node: 156482, parent: 16986, adj: [119940, 16986]
node: 119940, parent: 156482, adj: [14107, 156482]
node: 14107, parent: 119940, adj: [183796, 119940]
node: 183796, parent: 14107, adj: [10257, 14107]
node: 10257, parent: 183796, adj: [145071, 183796]
node: 145071, parent: 10257, adj: [76232, 10257]
node: 76232, parent: 145071, adj: [196693, 145071]
node: 196693, parent: 76232, adj: [173602, 76232]
node: 173602, parent: 196693, adj: [80292, 196693]
node: 80292, parent: 173602, adj: [105760, 173602]
node: 105760, parent: 80292, adj: [179402, 80292]
node: 179402, parent: 105760, adj: [153059, 105760]
node: 153059, parent: 179402, adj: [47619, 179402]
node: 47619, parent: 153059, adj: [68714, 153059]
node: 68714, parent: 47619, adj: [191023, 47619]
node: 191023, parent: 68714, adj: [159569, 68714]
node: 159569, parent: 191023, adj: [56816, 191023]
node: 56816, parent: 159569, adj: [151658, 159569]
node: 151658, parent: 56816, adj: [177007, 56816]
node: 177007, parent: 151658, adj: [10435, 151658]
node: 10435, parent: 177007, adj: [1789, 177007]
node: 1789, parent: 10435, adj: [53387, 10435]
node: 53387, parent: 1789, adj: [52888, 1789]
node: 52888, parent: 53387, adj: [163167, 53387]
node: 163167, parent: 52888, adj: [45007, 52888]
node: 45007, parent: 163167, adj: [177136, 163167]
node: 177136, parent: 45007, adj: [85678, 45007]
node: 85678, parent: 177136, adj: [168972, 177136]
node: 168972, parent: 85678, adj: [59643, 85678]
node: 59643, parent: 168972, adj: [88951, 168972]
node: 88951, parent: 59643, adj: [64700, 59643]
node: 64700, parent: 88951, adj: [132195, 88951]
node: 132195, parent: 64700, adj: [60341, 64700]
node: 60341, parent: 132195, adj: [187701, 132195]
node: 187701, parent: 60341, adj: [44243, 60341]
node: 44243, parent: 187701, adj: [5508, 187701]
node: 5508, parent: 44243, adj: [66773, 44243]
node: 66773, parent: 5508, adj: [27646, 5508]
node: 27646, parent: 66773, adj: [16543, 66773]
node: 16543, parent: 27646, adj: [198531, 27646]
node: 198531, parent: 16543, adj: [100639, 16543]
node: 100639, parent: 198531, adj: [105213, 198531]
node: 105213, parent: 100639, adj: [63651, 100639]
node: 63651, parent: 105213, adj: [26460, 105213]
node: 26460, parent: 63651, adj: [179024, 63651]
node: 179024, parent: 26460, adj: [46623, 26460]
node: 46623, parent: 179024, adj: [37844, 179024]
node: 37844, parent: 46623, adj: [35595, 46623]
node: 35595, parent: 37844, adj: [65280, 37844]
node: 65280, parent: 35595, adj: [95536, 35595]
node: 95536, parent: 65280, adj: [179159, 65280]
node: 179159, parent: 95536, adj: [46257, 95536]
node: 46257, parent: 179159, adj: [53367, 179159]
node: 53367, parent: 46257, adj: [177201, 46257]
node: 177201, parent: 53367, adj: [43555, 53367]
node: 43555, parent: 177201, adj: [29014, 177201]
node: 29014, parent: 43555, adj: [5462, 43555]
node: 5462, parent: 29014, adj: [139338, 29014]
node: 139338, parent: 5462, adj: [110229, 5462]
node: 110229, parent: 139338, adj: [25394, 139338]
node: 25394, parent: 110229, adj: [170386, 110229]
node: 170386, parent: 25394, adj: [36402, 25394]
node: 36402, parent: 170386, adj: [172819, 170386]
node: 172819, parent: 36402, adj: [139600, 36402]
node: 139600, parent: 172819, adj: [39865, 172819]
node: 39865, parent: 139600, adj: [16797, 139600]
node: 16797, parent: 39865, adj: [100369, 39865]
node: 100369, parent: 16797, adj: [59152, 16797]
node: 59152, parent: 100369, adj: [105519, 100369]
node: 105519, parent: 59152, adj: [60656, 59152]
node: 60656, parent: 105519, adj: [2858, 105519]
node: 2858, parent: 60656, adj: [122747, 60656]
node: 122747, parent: 2858, adj: [111454, 2858]
node: 111454, parent: 122747, adj: [37403, 122747]
node: 37403, parent: 111454, adj: [121937, 111454]
node: 121937, parent: 37403, adj: [195119, 37403]
node: 195119, parent: 121937, adj: [182375, 121937]
node: 182375, parent: 195119, adj: [34978, 195119]
node: 34978, parent: 182375, adj: [129037, 182375]
node: 129037, parent: 34978, adj: [130399, 34978]
node: 130399, parent: 129037, adj: [92148, 129037]
node: 92148, parent: 130399, adj: [159123, 130399]
node: 159123, parent: 92148, adj: [84481, 92148]
node: 84481, parent: 159123, adj: [54487, 159123]
node: 54487, parent: 84481, adj: [97340, 84481]
node: 97340, parent: 54487, adj: [13595, 54487]
node: 13595, parent: 97340, adj: [168506, 97340]
node: 168506, parent: 13595, adj: [35637, 13595]
node: 35637, parent: 168506, adj: [1070, 168506]
node: 1070, parent: 35637, adj: [43950, 35637]
node: 43950, parent: 1070, adj: [28176, 1070]
node: 28176, parent: 43950, adj: [188444, 43950]
node: 188444, parent: 28176, adj: [41717, 28176]
node: 41717, parent: 188444, adj: [125249, 188444]
node: 125249, parent: 41717, adj: [133726, 41717]
node: 133726, parent: 125249, adj: [4779, 125249]
node: 4779, parent: 133726, adj: [69300, 133726]
node: 69300, parent: 4779, adj: [47453, 4779]
node: 47453, parent: 69300, adj: [49432, 69300]
node: 49432, parent: 47453, adj: [83937, 47453]
node: 83937, parent: 49432, adj: [168007, 49432]
node: 168007, parent: 83937, adj: [128225, 83937]
node: 128225, parent: 168007, adj: [30214, 168007]
node: 30214, parent: 128225, adj: [61738, 128225]
node: 61738, parent: 30214, adj: [142038, 30214]
node: 142038, parent: 61738, adj: [54337, 61738]
node: 54337, parent: 142038, adj: [105039, 142038]
node: 105039, parent: 54337, adj: [130259, 54337]
node: 130259, parent: 105039, adj: [14717, 105039]
node: 14717, parent: 130259, adj: [180518, 130259]
node: 180518, parent: 14717, adj: [37510, 14717]
node: 37510, parent: 180518, adj: [190492, 180518]
node: 190492, parent: 37510, adj: [116861, 37510]
node: 116861, parent: 190492, adj: [39554, 190492]
node: 39554, parent: 116861, adj: [144929, 116861]
node: 144929, parent: 39554, adj: [141928, 39554]
node: 141928, parent: 144929, adj: [1265, 144929]
node: 1265, parent: 141928, adj: [148921, 141928]
node: 148921, parent: 1265, adj: [142114, 1265]
node: 142114, parent: 148921, adj: [137794, 148921]
node: 137794, parent: 142114, adj: [37596, 142114]
node: 37596, parent: 137794, adj: [130628, 137794]
node: 130628, parent: 37596, adj: [174839, 37596]
node: 174839, parent: 130628, adj: [173368, 130628]
node: 173368, parent: 174839, adj: [37410, 174839]
node: 37410, parent: 173368, adj: [80394, 173368]
node: 80394, parent: 37410, adj: [153219, 37410]
node: 153219, parent: 80394, adj: [65360, 80394]
node: 65360, parent: 153219, adj: [142090, 153219]
node: 142090, parent: 65360, adj: [184944, 65360]
node: 184944, parent: 142090, adj: [80833, 142090]
node: 80833, parent: 184944, adj: [133008, 184944]
node: 133008, parent: 80833, adj: [123915, 80833]
node: 123915, parent: 133008, adj: [163977, 133008]
node: 163977, parent: 123915, adj: [188546, 123915]
node: 188546, parent: 163977, adj: [197195, 163977]
node: 197195, parent: 188546, adj: [153950, 188546]
node: 153950, parent: 197195, adj: [45987, 197195]
node: 45987, parent: 153950, adj: [171846, 153950]
node: 171846, parent: 45987, adj: [23596, 45987]
node: 23596, parent: 171846, adj: [163070, 171846]
node: 163070, parent: 23596, adj: [48471, 23596]
node: 48471, parent: 163070, adj: [28537, 163070]
node: 28537, parent: 48471, adj: [190664, 48471]
node: 190664, parent: 28537, adj: [129105, 28537]
node: 129105, parent: 190664, adj: [39516, 190664]
node: 39516, parent: 129105, adj: [120471, 129105]
node: 120471, parent: 39516, adj: [130899, 39516]
node: 130899, parent: 120471, adj: [163580, 120471]
node: 163580, parent: 130899, adj: [183199, 130899]
node: 183199, parent: 163580, adj: [10026, 163580]
node: 10026, parent: 183199, adj: [179068, 183199]
node: 179068, parent: 10026, adj: [35206, 10026]
node: 35206, parent: 179068, adj: [152801, 179068]
node: 152801, parent: 35206, adj: [121654, 35206]
node: 121654, parent: 152801, adj: [150897, 152801]
node: 150897, parent: 121654, adj: [81322, 121654]
node: 81322, parent: 150897, adj: [37363, 150897]
node: 37363, parent: 81322, adj: [143365, 81322]
node: 143365, parent: 37363, adj: [14599, 37363]
node: 14599, parent: 143365, adj: [179526, 143365]
node: 179526, parent: 14599, adj: [153012, 14599]
node: 153012, parent: 179526, adj: [1038, 179526]
node: 1038, parent: 153012, adj: [30717, 153012]
